company,prefer,location,url,tool
셰어라운드,"■ 정규직 : 셰어라운드의 문화와 비전에 맞는지 확인하기 위해 6개월 수습기간 있음

■ 채용 절차
서류 - 온라인 인터뷰 - 프로젝트 수행 - 컬쳐핏 인터뷰 

1. 서류
  • 이력서 및 경력기술서 or 포트폴리오 : 사용자의 문제를 어떻게 정의하고 해결했는지를 보여주세요
2. 온라인 인터뷰 : 회사와 해당 직무에 대한 이해도를 높이는 시간
3. 프로젝트 수행 : 지원 직무에 대한 실제 프로젝트를 수행(결과와 무관하게 적절한 보상)
4. 컬쳐핏 인터뷰",서울.한국,https://www.wanted.co.kr/wd/161787,"Java
Kotlin
Python
Scala
SQL
AWS
GCP"
하이스트레인저,"이런 분이면 더 좋습니다

• 관련 분야 석사 이상 학위 소지, 3년 이상 실무 경력을 보유하신 분

• End-to-End 데이터 분석 및 모형 개발 프로젝트 리딩을 해보신 분

• 머신러닝 혹은 딥러닝 모형 개발 및 상용화 경험이 있으신 분

• 데이터 분석, 모델링, 실험을 통하여 비즈니스 및 사용자 경험에 대한 임팩트를 창출하신 경험이 있으신 분

• 언어 임베딩 및 언어 모델에 관한 이해가 있으신분",서울.한국,https://www.wanted.co.kr/wd/161537,"Github
Android
MySQL
Java
JavaScript
Kotlin
Node.js
PHP
Python
Swift
AWS
Docker
Spring Framework"
셀렉트스타,"[우대사항]
- 석사 후 실무 경험 or 관련 분야 박사 학위가 있는 사람
- NLP 관련 논문 or 2년 이상의 관련 프로젝트 경력
- Signal, text 등 다양한 modality를 다뤄보신 분
- NLP 관련 상용 프로덕트를 개발한 경험을 가진 분",서울.한국,https://www.wanted.co.kr/wd/161420,
코넥시오에이치,"• 금융, 통계, 빅데이터 관련 연구 실적이 있으신 분
• 데이터, 핀테크 산업 종사 경험자
• 스스로 문제를 파악하고 가설을 제기하고 실험을 통해 검증하는 것을 좋아하는 분
• 다양한 직군과의 커뮤니케이션에 어려움이 없으신 분",서울.한국,https://www.wanted.co.kr/wd/160748,"Linux
Python
SQL
AWS
Docker
Shell Scripting
RDBMS
ElasticSearch"
크레버스,"• 데이터 엔지니어링 관련 인증 (예 : AWS Certified Data Analytics, Google Cloud Professional Data Engineer)
• 기계학습, 딥러닝 및 AI 분야에 대한 이해 및 MLOps 경험 및 인증 (예 : Google Cloud Professional Machine Learning Engineer, AWS Machine Learning Specialty)
• Java/Python/Scala 중 한가지 이상 언어로 개발 경험이 있으신 분
• Cloud native 프로젝트 진행 경험 보유하신 분
• Container/Docker/Kubernetes(Container Orchestration 전반) 실무 경험이나 이해가 있으신 분
• 실시간 데이터 처리 및 스트리밍 기술에 대한 경험 있으신 분
• 데이터 시각화 도구 (예 : Tableau, Power BI, Looker) 사용 경험 있으신 분
• 이러닝 서비스 관련 경력 보유하신 분",서울.한국,https://www.wanted.co.kr/wd/159752,"Azure
Hadoop
MongoDB
MySQL
VueJS
CSS
Java
Python
Scala
SQL
Power BI
Tableau
AWS
NoSQL
GCP
Apache Spark
Apache Kafka"
넥슨코리아(NEXON),"• 딥텍스트의 문법적 구조나 단어의 용례 등 한국어에 대한 깊은 지식과 이해도를 지니신 분
• 중국어, 일본어, 영어 등 외국어 활용 역량 또는 문법적 지식이 뛰어나신 분
• 모델 학습 및 평가에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분
• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분
• Named Entity Recognition, Sentiment Analysis, Topic Modeling등에 대한 지식 또는 경험이 있으신 분
• Transformer로 대표되는 대규모 모델 사용 경험 혹은 언어 모델(BERT, ELECTRA 등) 사전 학습 경험을 보유하신 분
• 자체적으로 모델 아키텍쳐 전체 또는 Custom Layer 를 구성해 본 경험이 있으신 분
• 특정 분야 SOTA 모델 사용 및 그 결과에 대한 실증적 분석을 진행한 경험이 있으신 분
• 게임 산업에서의 자연어처리 기술 적용에 대한 관심이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/159731,
넥슨코리아(NEXON),"• 딥러닝 최적화 라이브러리 활용 및 거대 언어 모델 학습 경험이 있으신 분
• ML 프로덕트의 생애 주기(문제 정의, 로그 가공, 분석, 모델링, 실험 단계의 전체 프로세스) 경험을 보유하신 분
• 모델 학습 및 평가에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분
• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분
• 데이터 중심 서비스 개발 또는 효율적인 모델 고도화에 활용되는 다양한 기술에 대한 경험을 보유하신 분
  (Active Learning, Semi/Self-Supervised Learning, Incremental Learning, Domain Generalization등)
• 캐글/알고리즘/공모전 수상, 학술 발표, 논문 게재 등의 경험이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/159665,
넥슨코리아(NEXON),"• 이탈 분석, 유저 세그먼트, 인과 추론, 시계열 데이터 관련 실무 경험이 있으신 분
• 데이터 시각화 및 각종 대시보드 리포트용 지표 생성을 해보신 분
• 모델 학습 및 평가에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분
• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분
• 데이터 중심 서비스 개발 또는 효율적인 모델 고도화에 활용되는 다양한 기술에 대한 경험을 보유하신 분
  (Active Learning, Semi/Self-Supervised Learning, Incremental Learning, Domain Generalization 등)
• 캐글/알고리즘/공모전 수상, 학술 발표, 논문 게재 등의 경험이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/159568,
넥슨코리아(NEXON),"• Computer Vision 기술을 포함한 Multimodal AI 및 다양한 AI 기술 트렌드에 대한 지속적인 관심이 있으신 분
• 모델 학습 및 평가에 필요한 데이터 설계, 수집, 라벨링 등의 작업을 직접 수행한 경험이 있으신 분
• 서비스에 적용된 모델을 다양한 정량 지표를 이용해 모니터링하고 개선해 본 경험이 있으신 분
• 데이터 중심 서비스 개발 또는 효율적인 모델 고도화에 활용되는 다양한 기술에 대한 경험을 보유하신 분
  (Active Learning, Semi/Self-Supervised Learning, Incremental Learning, Domain Generalization 등)
• Quantization, Distillation등Modal Compression/Acceleration기술에 대한 경험이 있으신 분
• 게임 산업에서의 Computer Vision기술 적용에 대한 관심이 있으신 분
• 캐글 수상 경험 또는 우수한 리더보드 성적을 보유하신 분",경기.한국,https://www.wanted.co.kr/wd/159567,
와디즈,"[이러한 분이시라면 더욱 좋아요.]
• MySQL 운영 튜닝 경험이 있으신 분 - MHA 구축 및 클러스터링 활용 등
• 쿼리 튜닝을 통한 서비스 응답시간 개선 경험이 있으신 분
• 도메인 별 DB 분리 및 클러스터링 구축 경험이 있으신 분
• 마이크로 서비스 아키텍처에 대한 높은 이해도를 가지신 분
• Flyway, Liquibase 활용 경험이 있으신 분

[함께할 분들에게 전하는 한 마디]
“와디즈의 DB는 안정적인 단계로 진입하고 있어요. 더 높은 수준의 DB 아키텍처를 구성하고 싶으신 분은 함께 하면 좋겠습니다~!”
“항상 즐겁고 신나게 일할 수 있는 환경을 찾으시는 DBA 분은 꼭 지원해 주세요.”",경기.한국,https://www.wanted.co.kr/wd/159531,"CISSP
CISA"
슈프리마,"* 업무 분석 능력 및 설계문서 작성 능력 
* 커뮤니케이션 능력  
* 학력 : 학사 이상
* 경력 : 1년 이상, 10년 이하",경기.한국,https://www.wanted.co.kr/wd/159422,"C / C++
Java
JavaScript
C++
Spring Framework"
스몰티켓,"• 머신러닝/데이터마이닝/통계/수학 등 관련 분야 출신 데이터 모델링 경력이 있으신 분
• 딥러닝/머신러닝 경험 우대, 데이터 파이프라인 및 Warehouse 설계 경험이 있으신 분
• 보험관련 업무 경험이 있으신 분
• 이동수단, 헬스케어 데이터 분석 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/159227,
싸이버로지텍,"• Big Data 를 활용한 시스템 구축 경험자
• SQL 튜닝 가능 또는 어플리케이션 개발 경험자
• 클라우드 또는 오픈소스 관련 자격증 보유자
• 영어 커뮤니케이션 능력 보유자 (Writing)",서울.한국,https://www.wanted.co.kr/wd/158796,"Oracle
Java
PostgreSQL
Spring Framework
Spring Boot
Restful API"
하이로컬,"• 영어사용
• 에듀테크, 소셜앱 분야 경험 
• 데이터 분석 실무 경험(파이썬, R)
• 개발, 디자인 분야 경험",서울.한국,https://www.wanted.co.kr/wd/158104,"JavaScript
NodeJS
React Native"
스카이랩스(SkyLabs),"- 디지털 신호처리 알고리즘 개발 경험자
- 통계학과, 응용수학과, 산업공학, 전자공학, 컴퓨터공학 등 관련 분야 전공자
- 딥러닝 논문을 코드로 구현하고 실험/분석 역량 보유자
- 의료, 보건 헬스케어 관련 기초 지식 보유 또는 관련 프로젝트 경험자",경기.한국,https://www.wanted.co.kr/wd/157937,"Git
Android
iOS
MySQL
Pytorch
React
Tensorflow
Java
JavaScript
Kotlin
Python
Swift
딥 러닝
AWS
신호 처리
인공 지능
JPA
Spring Boot
ML"
넛지헬스케어(캐시워크),"• AWS(DynamoDB, EC2, RDS), GCP(BigQuery), Google Analytics 사용 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/157560,
플래티어,"• 이커머스 관련 분야 업무 경험이 있으신 분
• 마케팅 솔루션, 마케팅 분야 업무 경험이 있으신 분
• AWS, GCP 등의 클라우드 서비스 사용 경험이 있으신 분
• TensorFlow, Keras, Pytorch 등 Deep Learning Framework 사용 경험이 있으신 분
• Spark 또는 Ray를 활용한 분산 병렬 처리 프레임워크 경험이 있으신 분
• Kaggle 대회 입상자",서울.한국,https://www.wanted.co.kr/wd/157552,"BitBucket
Git
JIRA
Azure
AWS
DevOps
ITIL
Kubernetes"
씨제이대한통운(CJ대한통운),"• 대용량 DB (SQL) 성능 튜닝 경험이 있으신 분
• 빅데이터 관련 서비스 개발 경험이 있으신 분
• 빅데이터 프로젝트를 3건 이상 수행해본 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/157407,"GitLab
CSS
TypeScript
React.js
Next.js"
씨제이대한통운(CJ대한통운),"1. AWS 서비스 연동 경험 (AWS, docker를 활용한 인프라 구축 및 배포 경험) 을 보유하신 분
2. SQL쿼리를 활용한 데이터 분석/추출 경험을 보유하신 분
3. 장애 진단 및 원인 분석 경험을 보유하신 분
4. Git, SVN등 형상관리 도구 사용 경험을 보유하신 분",서울.한국,https://www.wanted.co.kr/wd/157213,"GitLab
CSS
TypeScript
React.js
Next.js"
인터파크트리플,"• 여행 또는 티켓이나 문화 비즈니스에 대한 이해와 경험이 있으신 분
• A/B 테스트 계획과 결과 분석 및 의견 제시 경험이 있으신 분
• Hadoop, Hive, Presto 등 빅데이터 플랫폼 관련 기술 사용 경험이 있으신 분
• 통계 분석과 ML 알고리즘의 지식과 실무 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/156559,
엔에스원소프트,• 유관업무 경력자 (3년),서울.한국,https://www.wanted.co.kr/wd/154963,
골든플래닛,"ㆍBI 시스템 경험자 우대
ㆍBI Tool(Tableau, Qlikview, BI-Matrix 등) 경험자 우대
ㆍ데이터 처리, 분석, 모델링 관련 자격증 보유자 우대",서울.한국,https://www.wanted.co.kr/wd/154786,"C#
Java
Python
SQL
Data Analysis
BI
Tableau
개발
데이터베이스
SQL 서버
API
모델링
데이터 분석
설계
데이터 구조
데이터베이스 설계
데이터베이스 관리
데이터 입력
데이터 통합
연구 및 개발
데이터베이스 개발
기술 개발
기술 관리
QlikView
데이터 수집
Datastage
연구 설계
모델링 및 시뮬레이션
정부 업무
연구 관리
SQL DB2
SQL Azure
데이터베이스 관리
전자정부프레임워크"
아키드로우,"• 스타트업 근무 경험이 있으신 분
• 홈인테리어에 대한 관심도가 높고, 관련 서비스 경험이 있으신 분
• Generated AI 개발에 관심이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/154764,"Git
React
WebGL
TypeScript
Redux"
원티드랩,"• Amplitude, GTM, Tableau, BigQuery, Airflow 사용/도입 경험이 있으신 분
• 크롤링 유지보수 경험이 있으신 분
• 유저향 tech 기업 근무 경험이 있으신 분
• 자동화로 조직 생산성 개선한 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/154682,"Github
Android
React
Kotlin
Python
Swift
TypeScript
AWS
Spring Framework
FastAPI"
덴컴,"• 유사/동종업계 또는 의료, 치과 분야 근무 경력자 우대
• STT, TTS를 이용한 AI 개발 경력 우대",서울.한국,https://www.wanted.co.kr/wd/153864,"React
Java
Python
C
의료 산업"
반프,"ㆍ대용량의 실시간 데이터 분석 및 시각화 개발
ㆍAWS, Azure 등의 클라우드 기반 데이터 서버 개발
ㆍAndroid mobile application 개발",서울.한국,https://www.wanted.co.kr/wd/153716,
트릿지,"이러한 강점이 있다면 더욱 좋습니다:

- 데이터 친화력이 높고, 데이터 기반 의사결정에 대한 이해도가 높으신 분
- Amplitude, GA 등 유저 분석 tool에서 파생되는 데이터 사용 경험이 있으신 분
- 빅데이터플랫폼 혹은 대용량 데이터 사용 환경에 대한 경험이 있으신 분
- 데이터 분석 외에도 다양한 데이터 관련 업무 경험이 있으신 분
- 영어로 기획안, 이메일 작성, 데일리 커뮤니케이션, 프레젠테이션 등이 자연스러운 분",서울.한국,https://www.wanted.co.kr/wd/153273,"Python
SQL
Google Analytics"
어센트코리아(Ascent Korea),"• 딥러닝 분야 석사 이상의 학위 또는 이에 준하는 경력을 보유하신 분
• 모델의 실제 서비스 적용 및 운영 경험이 있는 분
• 최신 인공지능 모델의 분석 및 구현 경험
• 새로운 기술에 대한 관심이 높고, 실제 서비스에 적용해 본 경험이 있는 분
• 스타트업 근무 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/152955,
매스프레소(콴다),"① 자율성을 보장하며 업무에 몰입할 수 있는 환경을 만듭니다
• 주 40시간 근무 기준의 자유로운 유연출퇴근제 운영
• 별도 승인 없는 무제한 휴가
• 맥북, 모니터 등의 고사양 IT장비 지원
• 간식, 커피 및 음료가 제공되는 무제한 스낵바

② 함께 시간을 보내고 함께 성장합니다
• Communication Meal: 점심/저녁 식대 지원
• 팀 커뮤니케이션 활성화 이벤트 상시 운영
• 사내 스터디 및 세미나 운영
• 동아리 활동 지원

③ 개인의 삶과 휴식을 지원합니다
• 체력단련비/자기개발비/심리 상담 지원
• 리프레시 휴가와 휴가비
• 주거와 생활 안정을 위한 대출 지원
• 배우자와 함께 종합 건강검진 지원

[유의 사항]
• 이력서에 지원 분야의 경력 사항을 최대한 구체적이고 상세히 기술해 주시길 바랍니다.
• 모든 서류는 PDF 파일로 제출해주시기 바랍니다.
• 입사지원서 내용에 허위사실이 판명될 경우 입사가 취소될 수 있습니다.
• 채용 시 마감되는 포지션입니다.",서울.한국,https://www.wanted.co.kr/wd/151703,
베이글코드(Bagelcode),"* 이런 역량을 가지신 분을 우대합니다.
- Hadoop MapReduce, Hive, Spark 등 빅데이터 분석 플랫폼에 대한 경험이 있으신 분
- 머신러닝 / AI 모델링 및 적용에 관한 업무 경험이 있으신 분
- Tableau 등 시각화 툴을 활용한 대시보드 설계 및 운영 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/150982,
하나투어,"• MSTR 운영 및 개발 유경험자
• OLAP 다차원 모델링 및 대시보드 시각화 경험
• 데이터 기반 문제 해결 능력 보유자",서울.한국,https://www.wanted.co.kr/wd/150616,"Django
Flask
Linux
MySQL
Oracle
NoSQL"
휴이노에임,"• 의료, 헬스케어 도메인의 경험이 있으신 분
• 시계열데이터 분석 모델링 관련 상위 저널/컨퍼런스 1저자
• 컴퓨터, 통계, 의료인공지능 관련 석/박사 학위
• 대용량 데이터베이스 최적화 경험이 있으신 분
• 분산 처리 기술에 대한 깊은 이해를 갖고 계신 분
• Modern Data Stack(DBMS, Orchestration Tool, Data Processing Framework, Data Lake, Querying Tools,..) 경험이 있으신 분
• CI/CD, DevOps, GitOps, MLOps에 대한 경험 또는 이해가 있으신 분
• On-premise 환경의 Infra 구성 및 배포 경험이 있으신 분
• AWS(Athena, EMR, RedShift,..) 등 Cloud 환경 개발 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/149760,"Git
Github
Pytorch
Tensorflow
Python
SQL
AWS
Docker
PostgreSQL
Kubernetes"
교원,"- 동종/유사 업계 데이터 분석 경험
- 데이터 분석 관련 학위(컴퓨터공학, 통계학 등) 소지자",서울.한국,https://www.wanted.co.kr/wd/149682,"C#
Unity3D"
미리디,"• 통계학 전공자 또는 통계학 관련 지식 보유
• 팀 리딩 경험이 있으신 분 (4인이상 팀원의 실무매니징과 휴먼매니징)
• 데이터기반 인사이트를 바탕으로 실제 지표상승과 하락, 문제해결과 실패를 경험해보신 분
• 온라인광고 플랫폼을 설정하고 운영해본 경험
• 데이터 분석을 위한 통계 / 딥러닝 / 머신러닝 모델링 경험",서울.한국,https://www.wanted.co.kr/wd/149446,"React
CSS
HTML
JavaScript
Python
TypeScript
AWS
Spa"
안티그래비티,"이런 경험 가지신 분, 레드카펫 깔아드립니다.
• 머신러닝 데이터/서비스 파이프 라인을 구축해보신 분
• 통계학/컴퓨터 공학 석사 이상의 학위를 가진 분
• 관련 분야 학회에서 논문을 발표하신 분",서울.한국,https://www.wanted.co.kr/wd/148699,
해줌,"- 기상관련 데이터 경험
- 머신러닝 관련 모델링 도구 경험자 (Tensorflow, PyTorch 등)
- 데이터 분석 경험자 (R, Tableau 등)

*전형절차
서류전형 - 실무 면접 - 인성 면접(인성검사) - 처우협의 - 입사",서울.한국,https://www.wanted.co.kr/wd/147683,"Pytorch
Tensorflow
Python"
제네시스랩,"• Spring, React.js 등을 이용한 웹 개발 경험
• Kafaka, Redis 등을 이용하여 대규모 서비스를 구축해보신 경험
• Kubenetes, terraform, ansible 등을 이용한 컨테이너 오케스트레이션 경험
• Large-scale 모델 학습에 대한 경험
• 모델 최적화에 대한 경험
• 딥러닝 프레임워크에 대한 경험
• 보안에 대한 이해가 깊으신 분
• 새로운 연구 분야에 도전하는 것을 즐기시는 분",서울.한국,https://www.wanted.co.kr/wd/147049,"Android
GraphQL
iOS
JavaScript
TypeScript
MVVM
React.js
React Native"
한국투자증권,"- 증권 및 금융권 데이터 분석 업무 경험
- 데이터 분석 활용 스킬(상급)
- 빅데이터 분석 플랫폼을 활용한 분석 모델링 경험
- 시각화툴(Tableau)을 활용한 데이터 시각화 경험",서울.한국,https://www.wanted.co.kr/wd/146859,
하나금융티아이,"• 정량/정성 UX 리서치 설계부터 분석까지 리딩 경험(리서치 규모 무관)
• 금융 분야 UX 기획/리서치 경험
• 통계 기반 정량적 데이터 분석 경험",서울.한국,https://www.wanted.co.kr/wd/146639,
하나금융티아이,"• 최신 데이터 분석 트렌드에 대한 이해 및 활용 경험
• 프로세스 마이닝에 대한 이해 및 활용 경험
• 금융 도메인 데이터 분석 경험(은행, 카드, 금융투자, 보험, CB 데이터 등)",서울.한국,https://www.wanted.co.kr/wd/145248,
빌리오,"• BI Tool을 사용해 인사이트 도출해 본 경험이 있는 분
• 통계학, 컴퓨터 공학 등 관련 전공 졸업자
• 로그 수준의 데이터 가공부터 분석/모델링까지의 전체 데이터 분석 프로세스를 경험하신 분
• 자기주도적으로 일을 하시는 분
• 새로운 기술이나 업무에 대한 도전정신이 강하신 분
• 분석을 통해 도출된 의견을 논리적이고 체계적으로 제시할 수 있는 분
• 다양한 유관부서의 실무자 및 경영진과 커뮤니케이션 할 수 있는 분
• 어떤 일이라도 중요하게 여기며 책임감 있게 진행할 수 있으신 분",서울.한국,https://www.wanted.co.kr/wd/145246,"Firebase
React
CSS
HTML
JavaScript
TypeScript
소켓
Next.js
Mixpanel"
모요,"＜이런 분이면 더 좋아요＞
• 클라우드 환경에서 데이터 분석을 해본 분(AWS, GCP…)
• 프로덕트 조직에서 A/B 테스트 경험이 있는 분
• 분석툴을 활용한 업무 경험이 있는 분 (Amplitude, Mixpanel)
• 대시보드 툴을 활용해 본 분 (Redash, Tableau, QuickSight…)
• 팀 전체가 데이터를 더 잘 볼 수 방법에 대해 고민하는 분",서울.한국,https://www.wanted.co.kr/wd/144991,"Python
SQL
Tableau
AWS
GCP
Amplitude
Mixpanel"
튜닙,"• 관련 학과 전공자
• 해당 직무 근무 경험자
• 전문연구요원 가능",경기.한국,https://www.wanted.co.kr/wd/142793,"Confluence
Git
JIRA
Flask
Python
SQL
AWS
PostgreSQL
RESTful WebServices
Notion
Redmine
FastAPI"
디메타,"• Artificial Intelligence / Computer Science / Data Science / Statistics / Electric Engineering 등 이 · 공 계열 박사 이상 학위 보유하신 분
• Deep learning, Reinforcement Learning, Computer Vision based Image Processing 기반의 알고리즘 또는 시스템 개발 프로젝트 경력이 7년 이상이신 분(유관 전공 석사 이상인 경우 5년 이상이신 분)
• AI, Deep Learning, Machine Learning 관련 분야 학회 논문 3편 이상 보유하신 분
• OpenAI Gym, Ray와 같은 강화학습 프레임워크에 대한 경험이 있으신 분
• 교통/물류 관련 예측 및 최적화 프로젝트 경험 혹은 영상 관련 프로젝트 경험이 있으신 분
• 본인의 의사표현을 글로써 잘 표현할 수 있으신 분",서울.한국,https://www.wanted.co.kr/wd/142384,"CSS
HTML
JavaScript
Spring Framework
React.js
Spring Boot
전자정부프레임워크
Vue.JS"
핀크(Finnq),"- 핀테크, 금융권 Oracle Database 관리 경험자
- mysql, maria 등 오픈소스 DBA 경력 3년 이상 보유자
- 클라우드 환경 기반 DB 운영 경험자",서울.한국,https://www.wanted.co.kr/wd/141601,
디메타,"• Artificial Intelligence / Computer Science / Data Science / Statistics / Electric Engineering 등 이 · 공 계열 석사 이상 학위 보유하신 분 
• Deep learning, Reinforcement Learning, Computer Vision based Image Processing 기반의 알고리즘 또는 시스템 개발 프로젝트 경력이 있으신 분 
• AI, Deep Learning, Machine Learning 관련 분야 학회 논문 1편 이상 보유하신 분 
• 최신 논문에 대한 빠른 이해 및 구현 능력이 있으신 분
• 교통/물류 관련 예측 및 최적화 프로젝트 경험 혹은 영상 관련 프로젝트 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/140239,"CSS
HTML
JavaScript
Spring Framework
React.js
Spring Boot
전자정부프레임워크
Vue.JS"
로민,"• Object Detection / Recognition / Segmentation 모델 개발 경험이 있는 분
• Multi modality(Image, Text 등) 기반 머신러닝 알고리즘 개발 경험이 있는 분
• 머신러닝 관련 대회 참가 경험이 있는 분
• 머신러닝 관련 국제학술대회에 논문을 게재한 경험이 있는 분
• 관련 분야 석사학위 이상을 소지하신 분",서울.한국,https://www.wanted.co.kr/wd/139525,"Git
Github
Python
Docker
PostgreSQL"
로민,"• Sequence labeling, text segmentation 연구 경험이 있는 분
• Multi modality(Image, Text 등) 기반 머신러닝 알고리즘 개발 경험이 있는 분
• 머신러닝 관련 대회 참가 경험이 있는 분
• 머신러닝 관련 국제학술대회에 논문을 게재한 경험이 있는 분
• 관련 분야 석사학위 이상을 소지하신 분",서울.한국,https://www.wanted.co.kr/wd/136907,"Git
Github
Python
Docker
PostgreSQL"
하나금융티아이,"• 챗봇, 상담시스템, Q&A 시스템 구축 경험 
• 온톨로지 기반 지식 모델링 이해 및 관련 소프트웨어 이용 경험
• 대규모 지식 그래프 구축 및 관리 경험
• 온톨로지 기반 지식 관리 도구 개발 경험
• 대화 에이전트 개발 경험",서울.한국,https://www.wanted.co.kr/wd/136905,
플랜티넷,"• 국내외 해킹대회 입상자
• 관련 프로젝트 투입 유경험자
• 정보보호 관련 전문 교육 수료자
• 자체 분석 기술 보유자
• IT 관련 자격증 보유
• 모의해킹 가능자
• 취약점 점검 가능자
• 보안관련 자격증 (정보보안기사, CISA, CISSP 등) 소지자",서울.한국,https://www.wanted.co.kr/wd/136262,
에이피알,"- 컴퓨터과학, 통계학, 수학, 빅데이터 등 관련 전공자 학사 또는 석사
- 오픈 소스 분석 및 개발 경험이 있으신 분
- 데이터 가공/분석/모델링 전체 프로세스 경험이 있는 분
- 이미지 처리 또는 자연어 처리 프로젝트 경험이 있는 분",서울.한국,https://www.wanted.co.kr/wd/135848,"Confluence
Git
JIRA
AWS"
모멘티움,"• 데이터 교육 이수
• 관련 경력 우대",서울.한국,https://www.wanted.co.kr/wd/134484,
리디(RIDI),"• ML 분야 박사 이상 또는 이에 준하는 경력을 보유하신 분
• 대규모 데이터를 활용한 모델링 경험이 있는 분
• 모델의 실제 서비스 적용 및 운영 경험이 있는 분
• AWS 등 클라우드 서비스 사용 경험
• TensorFlow, PyTorch 등의 ML 관련 라이브러리 사용 경험
• Docker, Airflow 등의 운영 관련 도구 사용 경험
• Spark 등의 데이터 관련 라이브러리 사용 경험",서울.한국,https://www.wanted.co.kr/wd/134294,
메디픽셀,"• AI 관련 최신 연구에 대한 이해도가 높으신 분
• NeRF 혹은 3D reconstruction 관련 연구를 진행한 경험이 있으신 분 
• Few-shot learning, Meta learning 관련 연구를 진행한 경험이 있으신 분
• CVPR, ICCV, ECCV, ICLR 등 top tier conference 논문 개재 경험이 있으신 분
• 영어 커뮤니케이션에 부담이 없으신 분",서울.한국,https://www.wanted.co.kr/wd/134267,"Git
HTML
JavaScript
소프트웨어 개발
웹 개발
수학
컴퓨터 비전
의료 영상
프론트엔드 개발자"
하나금융티아이,"• 이미지를 포함한 Multi-modal 데이터 관련 연구 경험
• 관련 분야 제품 및 서비스 적용 경험
• 관련 분야 상위급 저널/학회 논문 저자",서울.한국,https://www.wanted.co.kr/wd/132252,
버즈앤비,"- AWS, GCP 클라우드 환경에 대한 이해와 경험 보유한 분
- Docker, Kubernetes 관련 경험 보유한 분
- Git 관련 경험 보유한 분 (Github, Bitbucket 등)
- ELK stack 경험 보유한 분 (Elastic Search, Logstash, Kibana)
- Google Analytics, Google Tag Manager, Data Studio 데이터분석 경험 보유한 분
- Mongodb Nosql DB 경험 보유한 분
- e-commerce 플랫폼, 광고트래킹 플랫폼 구축/운영 경험 보유한 분
- Web Frontend javascript Libarary (React.js, Angular.js, Vue.js 등) 경험 보유한 분
- 상용서비스를 처음부터 개발하여 운영한 경험 보유한 분
- 본인의 기술경험을 타인에게 잘 설명할 수 있는 분",서울.한국,https://www.wanted.co.kr/wd/130794,
드림어스컴퍼니,"• 음악 또는 콘텐츠 관련 데이터 분석 경험이 있는 분
• Python 사용 경험이 있는 분
• 빅데이터 활용 경험이 있는 분 (Hive, Presto, Athena, Redshift, Bigquery, Spark)
• ETL 경험 있는 분 (Data Stage, Informatica, NiFi, Oozie, Talend 등)
• BI 솔루션 사용 경험 있는 분
• GitHub 사용 경험 있는 분",서울.한국,https://www.wanted.co.kr/wd/130665,
팀블랙버드(CryptoQuant),"- 크립토퀀트의 기업문화와 잘 맞는 분
- RDB or NoSQL, 데이터베이스와 관련된 경험이 3년 이상이신 분
- PostgresSQL을 이용하여 Replication, Failover 등 Database에 관해 깊이 운영해 보신 분
- 데이터 파이프라이닝 자동화를 위한 CI/CD 및 모니터링 시스템 구축 경험이 있으신 분
- Cloud hosting service(especially AWS)를 깊이 사용하고 관리해보신 분
- BigQuery, Redshift, Spark와 같은 빅데이터 웨어하우징 솔루션을 다뤄본 경험이 있으신 분
- 블록체인 노드(e.g. Bitcoin, Ethereum) 운영 혹은 온체인 데이터에 대한 경험이 있으신 분
- 투자, 암호화폐, 금융 분야에 대한 관심이 있으신 분
- 영어로 능숙하게 소통할 수 있는 분",서울.한국,https://www.wanted.co.kr/wd/129536,"Git
Flask
Google Cloud Platform
Redis
Python
AWS
Docker
PostgreSQL
Kubernetes"
