company,prefer,location,url,tool
넥슨코리아(NEXON),"[이런 분을 우대해요!]
- 심층 인터뷰, 사용성 테스트 등의 사용자 조사 경험이 많으신 분
- 사용자 경험 분석을 기반으로 새로운 서비스나 사업, UX를 제안해보신 분
- 유사 업계 경험이 있으신 분 (게임, 리서치, 컨설팅, 전략기획, IT 등)
- Python, R, SQL 등을 활용한 데이터 추출 및 분석 경험이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/173840,
리즈헬스케어,"• 자유로운 연차 사용 
• 스톡옵션
• 연말 성과금",경기.한국,https://www.wanted.co.kr/wd/173410,
엘엑스판토스,"- GCP(Google Cloud Platform) 서비스를 활용한 분석 경험 (Vertex AI, BigQuery)
- 물류 분야 빅데이터 분석 업무 경험
- 데이터 시각화(Tableau 등) Tool의 활용 경험
- 비즈니스 수준의 영어 활용 (회의 및 문서작성)",서울.한국,https://www.wanted.co.kr/wd/173286,"R
SQL
Data Analysis
Tableau
GCP"
굿라이프랩,"- 번아웃, 리더십 등 직장인 대상 프로젝트 수행 경험이 있는 분
- 새로운 연구 아이디어 발굴을 즐기시는 분
- 심리학 학문 연구를 기반으로 실용화 하고자 하는 의지가 있는 분",서울.한국,https://www.wanted.co.kr/wd/172299,"Slack
Excel
PowerPoint
Figma
Notion"
팀프레시,"- RPA, BPM, ERP 등과 같은 시스템에 대한 이해가 있는 분
- 업무 프로세스 개선 프로젝트 경험이 있는 분
- 데이터 분석 능력 및 경험이 있는 분
- 비즈니스 분석 관련 자격증 (예: CBAP, PMI-PBA 등) 소지자
- 프로젝트 관리 경험이 있는 분


[전형 절차]

서류검토 ＞ 온라인 인적성 검사 ＞ 면접 ＞ 최종합격
(전형 절차는 회사 내부 사정에 따라 변동될 수 있습니다.)

■ 입사지원 서류에 허위사실이 발견될 경우, 채용 확정 이후라도 채용이 취소될 수 있습니다.
■ 입사 후 5일간 팀프현장체험(물류센터)이 진행될 예정입니다.",서울.한국,https://www.wanted.co.kr/wd/172232,
콘센트릭스서비스코리아CATALYST,"- 디지털 마케팅 관련 데이터, 비즈니스에 대한 이해
- 영어 Fluent (Global Team 협업)
- PMO 경험 (Task 관리, Issue 관리, Reporting, Communication 등)",서울.한국,https://www.wanted.co.kr/wd/171886,
라포랩스(퀸잇),"• 모바일 서비스에서 A/B 테스트를 설계하고 운영하는 데 익숙하신 분
• 비즈니스 시나리오 별로 실행할 수 있는 액션을 제시할 수 있는 분
• 다양한 모바일 서비스 데이터 분석 방법(LTV, AARRR, Cohort, Funnel 등)을 통해 문제를 해결해 본 경험이 있는 분
• BigQuery Standard SQL 사용 경험이 있는 분",서울.한국,https://www.wanted.co.kr/wd/171759,
위메이드(WEMADE),"• 가상자산 투자 경험자
• 가상자산에 대한 이해도가 높으신 분
• Fluent in English",경기.한국,https://www.wanted.co.kr/wd/171629,
자비스앤빌런즈(삼쩜삼),"[이런 경험이 있으시면 더욱 좋습니다.]

• Python을 활용하여 분석이 가능하신 분
• 경제, 경영, 수학, 통계, 금융, 전산 관련 전공 등을 통한 기초지식이 있는 분
• 다양한 RDBMS 활용 경험이 있는 분(MySQL, PostgreSQL, MSSQL, Redshift 등)
• 빅데이터 환경에서의 분석 경험이 있는 분(Hive, Bigquery, Presto, Athena 등)
• 다양한 DataMart 활용 경험이 있는 분(Cube, Category, Tagging)

[삼쩜삼 데이터 챕터는 이렇게 일하고 있습니다.]

• 현재 총 10분의 데이터 엔지니어/분석가/사이언티스트 분들이 계시며 각자의 다양한 경험을 기반으로 시너지를 낼 수 있도록, 업무의 한계를 두지 않고 수평적으로 협업하고 있습니다. 
• 결과/원인 분석, 서비스/마케팅 퍼포먼스 지표 정의 및 데이터 설계, 대시보드 제작, CRM 고도화 및 신규/기존 데이터의 정의/명세, Data Lake/Mart/Pipeline 고도화, 실험/분석 인프라 구축등을 함께 진행하고 있습니다.

[삼쩜삼 채용 프로세스를 알려드려요.]
 
• 서류전형 ＞ 실무 인터뷰 ＞ 컬처 인터뷰 ＞ 임원 인터뷰 ＞ 최종 합격
• 지원자의 이력 및 경력 사항에 따라 일부 면접 과정이 생략되거나 추가될 수 있습니다.

[삼쩜삼 지원시 참고해주세요.]

※ 지원서류 : 자유양식의 국문 이력서(필수), 포트폴리오(선택)
• 제출하시는 서류는 원활한 검토를 위해 PDF 형식으로 제출해 주세요.
• 해당 공고는 수시 채용으로, 채용 완료 시 조기에 마감될 수 있습니다.
• 입사지원 서류에서 허위기재 사실이 발견될 경우, 입사가 취소될 수 있습니다.
• 해외여행 결격 사유가 있을 시, 입사가 취소될 수 있습니다.
• 필요시 회사는 귀하가 제공하시는 이력서를 기초로 평판조회(레퍼런스 체크)를 시행할 수 있습니다. 이에 동의하시는 경우 이력서를 제출해 주세요.
• 입사 후 3개월간의 온보딩(수습 기간)이 진행됩니다. 온보딩 기간 동안의 급여는 100% 지급됩니다.",서울.한국,https://www.wanted.co.kr/wd/171551,
미스터픽(첫차),"• IT 서비스 기획 및 운영 업무 경험이 있으신 분
• App/Web 서비스 기획 및 출시, 운영 경험이 있으신 분
• 중고차, 자동차, 모빌리티 산업군에 대한 지식 및 경험이 있으신 분
• 제안서 및 프레젠테이션 경험이 많으신 분
• 글로 자신의 생각을 잘 표현하실 수 있으신 분",서울.한국,https://www.wanted.co.kr/wd/170895,
하나투어,"• 서비스 전략 설정과 컨셉 제안부터 화면 설계, 구축, 대고객 출시 및 운영까지
   전체 프로세스에 대한 경험이 있는 분
• 데이터 분석 툴(GA4, Amplitude) 활용이 가능한 분
• UX리서치(서베이, UT)에 대한 리딩(설계, 실행) 경험이 있으신 분
• 원할한 커뮤니케이션 능력 및 유연한 사고 보유자",서울.한국,https://www.wanted.co.kr/wd/170571,
쿠팡,"• Experience with data analytics tools such as relevant Python libraries, Spark, R as well as engineering tools such as GitHub and Airflow 
• Strong knowledge of statistics 
• Ability to convey rigorous technical concepts and considerations to non-experts
• Previous experience in e-commerce, logistics, or AdTech companies",서울.한국,https://www.wanted.co.kr/wd/170094,SQL
쿠팡,"• Experience with data analytics tools such as relevant Python libraries, Spark, R as well as engineering tools such as GitHub and Airflow 
• Strong knowledge of statistics  
• Ability to convey rigorous technical concepts and considerations to non-experts
• Previous experience in e-commerce, logistics or other internet-based industries",서울.한국,https://www.wanted.co.kr/wd/170093,SQL
피에트(FIET),"1. 데이터 분석/모델링을 실제 서비스에 적용/개선한 경험이 있는 분
2. 스스로 문제를 정의하고 가설적/구조적 사고 기반의 문제 해결 역량이 뛰어나신 분 
3. 건강 관리 분야에 관심이 많으신 분",서울.한국,https://www.wanted.co.kr/wd/170019,
에이에프아이,"• 3인 이상의 팀을 리드해 본 경험을 가진 분을 우대합니다.
• 통계학, 코호트, 퍼널 분석 등의 방법론에 이해가 있으신 분을 우대합니다.
• 데이터 엔지니어링에 대한 경험이 있는 분을 우대합니다.
• 게임, 스타트업 또는 B2B SaaS 업무 경험이 있는 분은 더욱 좋습니다.
    ◦ 관련 업계에서 그로스, 퍼포먼스 마케팅의 경험이 있는 분이 필요합니다.
    ◦ 시리즈 A -＞ B 단계의 조직의 변화를 체험해 보신 분이 필요합니다.
• 분석에 대한 통계적 이해/해석 및 모델링을 위한 통계 지식이 있는 분을 우대합니다.
• 영어 사용에 능숙한 분을 선호합니다.",서울.한국,https://www.wanted.co.kr/wd/170010,"Slack
MySQL
Python
AWS
Notion"
,,,https://www.wanted.co.kr/wd/168996,
웅진씽크빅,"• 관련 석박사 소지자 우대
• 데이터 수집, 전처리, 분석, 결과 공유 등의 전체적인 프로세스를 경험한 분
• 지표 중심의 분석, 인사이트 발굴 및 서비스 개선 경험",서울.한국,,"분석능력
재무 제표
데이터 분석
경영 관리
프로젝트 계획
프로젝트 실행
제품 전략
서비스 관리
콘텐츠 제작
손익 계산서
제품 출시
제품 출시
시장 조사
재무 관리
제품 기획
개인화
학습 기술
프로젝트 관리
제품 전략
정부 업무
정부 계약
상품 기획"
,,,https://www.wanted.co.kr/wd/167907,
스피링크,"[ 이런 분이면 더욱 더 좋아요 ]
• 개발 관련 지식 보유자 우대(개발 부서와 협업 및 커뮤니케이션 가능 정도)
• 스타트업에서 Build-up 할 강한 추진력과 도전의식이 있으신 분
• 새로운 지식이나 기술을 습득하는 과정을 즐기시는 분
• 고객 및 이해관계자들과의 커뮤니케이션 활동을 즐기실 수 있는 분 
• 관련 전공자 우대(국문학, 언어학, 언어인지학, 전산언어, 컴퓨터공학 등)",서울.한국,https://www.wanted.co.kr/wd/167735,"NLP
프로젝트 관리
데이터 분석
설계
프로젝트 계획
데이터 과학
프로젝트 실행
요구 사항 분석
지식 관리
인공 지능
자연 언어 처리
언어학
다국어
언어 학습"
트랄라랩,"이런 경험이 있다면 더욱 좋습니다.

• 블록체인 생태계 조사 분석 경험이 있는 분을 우대합니다.
• 글로벌 블록체인 프로젝트 및 생태계에 대한 광범위한 지식이 있는 분을 선호합니다.
• 데이터 분석 및 시각화 도구를 활용할 수 있는 경험이 있는 분을 우대합니다.
• 블록체인 기술 동향과 시장 동향을 예측하고 분석하는 능력이 있는 분을 선호합니다.
• 영어로 원활한 의사소통이 가능한 분을 선호합니다.
• 경영 관련 전공 또는 관련 교육을 받은 분을 우대합니다.",경기.한국,,
히릿소프트,"3. 이런 분이면 더 좋아요 (필수는 아니에요)
- 사용자 피드백을 바탕으로 프로덕트를 성공적으로 개선한 경험이 있는 분
- GA, Hotjar 등 데이터 관련 툴이나 A/B 테스트를 통해 기능을 개선한 경험이 있는 분
- 글로벌하게 운영되는 프로덕트를 개발한 경험이 있는 분
- 성장하는 스타트업에서의 업무 경험이 있는 분
- 프로젝트를 리드해서 개발한 경험이 있는 분",서울.한국,https://www.wanted.co.kr/wd/167641,"Google Analytics
Figma"
틱톡,"*영문 이력서로 제출 부탁드립니다.

[조직문화]
 
직급 없이 ‘님’으로 소통하는 수평적 조직문화
시간, 장소, 상황에 맞게 개성을 표현할 수 있는 자유복장
자유로운 연차 사용
다양한 문화활동으로 가득한 온오프라인 이벤트
경영진과 구성원간 수평적 소통을 실천하는 글로벌 전사 타운홀 미팅
코로나로 인해 재택근무 및 효율적 업무환경을 위한 홈오피스 물품 및 환경 지원

[업무환경]

삼성역에서 도보 2분거리에 있는 사무실
창의력이 샘솟는 다양한 컨셉의 휴게 공간
무제한 커피 및 음료 제공
휴게실 구비 및 간식 무한 리필
효율적인 업무 진행을 위해 업무에 최적화된 장비와 소프트웨어 제공
야근시 안전한 귀가를 위한 야근 택시비 지원

[성장의 기회]

50개 이상의 글로벌 오피스와의 협업기회
360도 평가로 인한 공정한 평가 시스템
성장에 따른 반기별/연간 인센티브의 지급
훌륭한 성과를 달성하는 인재를 위한 Bi-monthly Spot Bonus 보상
우대가격을 적용한 글로벌 언어학습지원 (영어, 스페인어, 독일어, 프랑스어, 네덜란드어, 이탈리아어)

[복리후생]

건강한 삶을 위해 연간 1회의 종합건강검진 서비스
구성원의 심리적 건강을 책임지는 심리상담 서비스 운영
경조 휴가 및 경조화환 지원
단체 상해 보험을 통한 실손 보험 지원
점심 식대 지원
팀빌딩을 위한 팀빌딩비 지원
해외 출장시 구성원 안전을 책임지는 여행자 보험 및 지역별 출장비 지원
4대 보험 / 퇴직금 / 출산휴가 및 육아휴직 등",서울.한국,https://www.wanted.co.kr/wd/167516,
당근마켓,"• O2O 서비스, 마켓 플레이스, 커머스 서비스에 관심이 있으신 분
• A/B 테스트와 인과 추론에 대한 깊은 통계적 이해를 가지신 분
• Bigquery를 다양하게 다뤄보신 분
• 당근마켓의 비전과 가치를 이해하고 서비스의 방향을 고민할 수 있는 분

참고해 주세요

• 정규직 채용의 경우 3개월의 수습기간이 있어요
• 평가 결과에 따라 수습 기간이 연장되거나 채용이 취소될 수 있어요

이렇게 합류해요

1. 서류 전형    2. 화상 면접    3. 직무 면접    4. 컬쳐핏 면접    5. 최종 합격",서울.한국,https://www.wanted.co.kr/wd/167084,
이에이트,"• IT업종 IP 관련 지식 보유자
• R&D 등 프로젝트 지원 경험
• 비즈니스 영어 가능자",서울.한국,https://www.wanted.co.kr/wd/166612,"MS 오피스
VPN
NAS"
그리드위즈,"[집중하는 그루]
• 자유로운 근무시간 : 정해진 출근시간을 맞추기 위해 쓰는 에너지를 아껴, 일에 더 집중할 수 있도록 8시에서 11시까지 유연하게 출근합니다. 출근 시간에 따라 8시간 근무 후 퇴근할 수 있도록 자유로운 출퇴근 제도를 운영하고 있습니다.
• 직위 없는 업무 문화 : 직무 중심의 평가와 보상 체계를 기반으로, 수평적인 직무 중심의 문화를
지향합니다. 직위는 없지만 대표, 본부장, 리더와 같은 직책을 맡은 그루가 있고, 직책은 의사 결정과 책임의 범위를 위해 사용합니다.
• 닉네임과 존댓말 사용 : 모든 구성원이 서로 존중할 수 있도록 어떠한 경우에도 예외없이 닉네임과 함께 존댓말을 사용합니다. 다양한 의견을 제안하고 어려움 없이 피드백을 받을 수 있도록 닉네임을 사용할 때에는 '님'자를 붙이지 않습니다.
• 식대 지원 : 맛있는 식사로 더 힘내서 일할 수 있도록 1인 12,000원의 중식 식대를 지원합니다. 불가피한 야근의 경우에도 동일하게 지원합니다.
 
[소중한 그루]
• 기념일 축하 선물 : 그루의 생일을 축하하기 위해 케이크와 축하금을, 그루의 결혼 기념일, 배우자의 생일에도 축하금을 지급합니다.
• 건강검진 : 그루의 건강을 위해 매년 1회, 그루와 가족 1명의 종합건강검진 비용을 지원하며 검진을 위한 휴가를 제공합니다.
• 명절 선물 : 그루의 풍성한 명절을 위해 설과 추석에 상품권과 선물을 지급합니다.
• 결혼과 출산 선물 : 새로운 가족의 탄생을 축하하기 위해 결혼 및 출산 시 축하금 100만원을 지급합니다.
• 경조사 지원 : 그루의 경조사 발생 시 축하와 조의의 마음을 전할 수 있도록 경조사비와 화환을 지원하며,주말에 경조휴가가 발생할 경우 주말을 제외하고 평일에 유급휴가를 지원합니다.
• 입사기념일 축하 선물 : 그루로 태어난 날을 기념하고 리프레쉬할 수 있도록 연차에 따른 선물과 축하금을 지급합니다.
 
[자라는 그루]
• 그루 도서관 : 더 다양한 시각과 자유로운 성장을 위해 그루가 원하는 도서라면 종류에 상관 없이 구매하여 자유롭게 읽을 수 있도록 지원합니다.
• 전기차 체험 : 휴일에는 운행하지 않는 그리드위즈의 전기차를 그루들이 자유롭게 사용하고 전기차와 친해지고 충전도 경험할 수 있도록 전기차 체험을 운영합니다.
• 특허 인센티브 : 업무와 관련된 아이디어의 특허출원을 지원하고 발명자로 참여하면 특허 인센티브를 지급합니다.
 
[함께하는 그루]
• 사내동호회 : 그루들이 좋아하는 다양한 취미를 함께 공유하고 즐기며 친해질 수 있도록 사내 동호회를 운영하고 있습니다.
• 인재추천 인센티브 : 채용 공고에 적임자를 알고 있다면 추천하고, 추천한 인재가 최종 합격했을 경우 인센티브를 지급합니다.
• 조직활성화비 : 함께 일하는 그루들과 서로를 더 이해하는 시간을 보낼 수 있도록 팀별 조직활성화비를 지원합니다. 조직활성화비로는 맛있는 식사, 원데이 클래스, 생일파티 등 그루들이 더 의미있는 시간을 보내는 일이라면 무엇이든지 팀 안에서 자유롭게 사용합니다.",경기.한국,https://www.wanted.co.kr/wd/166369,
피에트(FIET),"1. Tableau, GA 등 분석/BI 툴 사용 경험이 있으신 분
2. 컴퓨터 공학/통계학 등 연관 학과 졸업자
3. 스스로 문제를 정의하고 가설적/구조적 사고 기반의 문제 해결 역량이 뛰어나신 분 
4. 전략 컨설팅펌 경력이 있는 분 
5. 건강 관리 분야에 관심이 많으신 분",서울.한국,https://www.wanted.co.kr/wd/165971,
비트나인,"• 프로젝트에서 PL/PM 경험이 있으신분
• 자사 IT제품 기획부터 출시까지 경험해 보신 분
  (Product 기획의 A-Z까지 경험하시고 기획 관련 문서 작성 경험이 풍부하신 분)
• 협업툴/목업툴/기획툴/오피스툴 활용을 잘하시는분
   (ex.Adobe XD,파워목업,Miro,Jira,confluence,Slack,ppt 등)
• 시장 트렌드에 관심이 많으신 분
• 그래프이론(네트워크 사이언스)에 대한 지식 혹은 관심이 있으신 분
• 능동적이고 유연한 사고방식을 가지신 분
• 팀원 및 협업자들과 원활히 커뮤니케이션할 수 있는 스킬이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/165725,"Confluence
JIRA
Slack
CSS
HTML
JavaScript
Python
SQL
Google Analytics
PowerPoint
Adobe XD
Figma"
버킷플레이스(오늘의집),"• 내 분야와 담당이 아니더라도 같이 논의하고 협업하는 것을 좋아하시는 분
• 서비스 개선을 위한 실험 설계 및 분석 경험(A/B Test 설계 분석)이 있으신 분
• 데이터 시각화 툴 사용 경험(Tableau, Looker, Redash 등)이 있으신 분
• 검색/추천 관련 도메인 지식 또는 업무 경험이 있으신 분
• 인테리어 산업에 대한 관심과 이해도가 높으신 분",서울.한국,https://www.wanted.co.kr/wd/165671,
와이피랩스(커넥팅),"- 제품 관련된 최상위의 의사 결정에 대한 갈증이 있으신 분
- 문제 해결을 위해 자신이 생각한 가설들을 마음껏 검증해보고 싶으신 분
- Agile 방법론 혹은 Lean Process에 대한 경험이 있으신 분
- Data Warehouse 구축 지식이나 경험이 있으면 좋아요.
- 데이터 시각화(Redash, Tableau, Superset 등)에 대한 경험이 있으면 좋아요.
- 비즈니스 레벨 이상 영어능력(Verbal/Written)",서울.한국,https://www.wanted.co.kr/wd/165318,
버킷플레이스(오늘의집),"• 이커머스 프로덕트 분석 경험이 있는 분
• 풍부한 A/B 테스트 경험을 보유하신 분
• 전사 지표 관리 및 도식화 경험이 있는 분
• 연관 기술키워드 : AWS Athena, EMR, Hive, Presto, Jupyter, Airflow, Tableau, Power BI, Redash, Datakitchen, Github",서울.한국,https://www.wanted.co.kr/wd/164727,
넥스트에디션,"• 정량적・정성적 데이터에 기반하여 제품의 문제를 파악하고, 지표를 개선한 경험이 있으신 분
• 모바일 플랫폼 서비스 전반에 대해 경험이 있는 분
• 프로젝트 관련 협업 부서 간 의견 조율 및 리딩 경험이 있는 분
• 수학과, 통계학과 등 관련 학과 출신
• MongoDB를 잘 다루시는 분
• 캠핑을 주기적으로 다니시는 분",서울.한국,https://www.wanted.co.kr/wd/164434,
에스티씨랩(STCLab),"• IT 서비스에 대한 기술/사업적인 이해도가 높은 분
• 적극적이고 능동적인 자세와 Agile한 환경에 익숙하신 분",서울.한국,https://www.wanted.co.kr/wd/164397,
뉴트리원,"• 다양한 이해 관계자들과 효과적으로 커뮤니케이션을 하실 수 있는 분
• 데이터를 바탕으로 빠르게 개선 사항을 발굴해 성과를 만들어 낸 경험이 있으신 분
• 통계적 수치에 대한 비즈니스 관점의 해석과 설명 능력이 있으신 분
• D2C/디지털마케팅 분야 이해도가 높으신 분
• 외국어 능력(영어)이 있으신 있으신 분",서울.한국,https://www.wanted.co.kr/wd/163855,SQL
에이치에스오코리아,"ㆍCPIM 자격증 소지자
ㆍ영어로 컨설팅 가능한 자",서울.한국,https://www.wanted.co.kr/wd/163720,"자산 관리
인사 관리
급여 관리
사무행정"
페어스퀘어랩,"• 블록체인 업체 근무 경험 및 관련 리서치 경험이 있으신 분
• 블록체인 관련 학과 학사 이상 및 논문 작성 경험 있으신 분
• 학습한 지식을 구조화 및 문서화 작업이 능숙하신 분",서울.한국,https://www.wanted.co.kr/wd/163030,
채널코퍼레이션,"• B2B SaaS 서비스 분석 경험이 있는 분
• 다양한 직군의 동료들과 함께 서비스나 업무 프로세스에 실질적인 변화를 만들어 본 경험이 있는 분
• Data Warehouse 구축 지식이나 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/162555,
엘박스,"• Tableau, Google Data Studio 등 BI 툴 사용 경험이 있는 분
• Amplitude/Mixpanel 등 프러덕트 분석 툴 사용 경험이 있는 분
• 마케팅, 사업전략, 컨설팅 관련 업무 혹은 대내외 경험이 있는 분
• R/Python 등의 프로그래밍 언어를 활용해 분석 경험이 있는 분
• 데이터 수집 및 처리를 자동화한 경험이 있는 분",서울.한국,https://www.wanted.co.kr/wd/162196,
강남언니(힐링페이퍼),"＜이런 점이 있다면 더욱 좋아요＞


- 관련 분야 재직 이력 또는 학위(전산, 통계, 머신러닝, 수학, 알고리즘 등)가 있으신 분
- 로그 수준의 데이터를 가공하여 분석 결과까지 도출할 수 있는 전체 분석 프로세스 유경험자",서울.한국,https://www.wanted.co.kr/wd/162084,
강남언니(힐링페이퍼),"＜이런 점이 있다면 더욱 좋아요＞


- 2~3인 이상의 멤버를 리딩해본 경험이 있으신 분
- 관련 분야 재직 이력 또는 학위(전산, 통계, 머신러닝, 수학, 알고리즘 등)가 있으신 분
- 로그 수준의 데이터를 가공하여 분석 결과까지 도출할 수 있는 전체 분석 프로세스 유경험자",서울.한국,https://www.wanted.co.kr/wd/161975,
라바웨이브,"우대사항은 채용에 플러스가 됩니다!
• 커뮤니케이션 우수자
• 야간 근무 가능자",경기.한국,https://www.wanted.co.kr/wd/161632,
넥슨코리아(NEXON),"[이런 경험을 가진 분들은 더 좋아요]
- Python, R, Spark, Zeppelin, Airflow, Tableau활용경험과 이해도가 있으신 분
-통계학,수학, 데이터 사이언스, 산업 공학, 컴퓨터 공학 등 데이터관련학위가 있거나 이에 준하는 지식을 보유하신 분
- 분석 보고서 작성에 능통하거나,논리적이고 유연한 커뮤니케이션이 가능하신 분
- 지표 성장을 위해 가설 기반의 A/B 테스트를 설계하고 분석, 결과 도출까지 할 수 있는 분
- 비즈니스 문제 해결을 위해 통계 모델/ML/DL 등의 알고리즘을 활용하여 모델을 개발하고 최적화해 본 경험이 있으신 분",경기.한국,https://www.wanted.co.kr/wd/161631,
버킷스토어,"- 패션 이커머스 플랫폼 근무 경험을 보유하신 분
- 데이터 분석 툴(GA/GTM, Firebase, Tableau 등) 사용이 가능한 분
- Jira, Confluence 사용 및 활용 경험이 있으신 분",서울.한국,https://www.wanted.co.kr/wd/161456,
캐처스,"• 쇼핑몰 운영 경험 우대
• 다양한 분석 도구 사용 경험 우대",서울.한국,https://www.wanted.co.kr/wd/161224,
두잇 (Doeat),"SQL, R, Python 등의 주요 통계 툴 들을 잘 다룰 수 있는 분을 우대합니다.",서울.한국,https://www.wanted.co.kr/wd/160460,"SQL
엑셀 모델"
트릿지,"이런 분이면 더 좋습니다:

- 관련 분야 석사 이상 학위 소지, 5년 이상 실무 경력을 보유하신 분
- 경제학, 경영학 분야의 학업 경력이 있으신 분
- End-to-End 데이터 분석 및 모형 개발 프로젝트 리딩을 해보신 분
- 머신러닝 혹은 딥러닝 모형 개발 및 상용화 경험이 있으신 분
- 데이터 분석, 모델링, 실험을 통하여 비즈니스 및 사용자 경험에 대한 임팩트를 창출하신 경험이 있으신 분


트릿지의 데이터 사이언스팀은 이러한 성향을 지닌 분들을 환영합니다:

- 본인이 성장할 수록 회사도 함께 성장하는 재미를 즐기고 싶으신 분
- 본인의 분석 산출물을 플랫폼에 적용하여 실제 비즈니스 효과성을 빠르고 가시적으로 확인하시고 싶으신 분
- 글로벌 무역 시장에 대해 호기심이 많고 이해하고자 노력하시는 분",서울.한국,https://www.wanted.co.kr/wd/159441,
머큐리프로젝트,"- GA(Universal Analytics), GA4 경력자
- 디지털 마케팅에 활용되는 기반기술 전반(Web, App, Machine Learning, etc..)에 대한 관심과 이해를 가지신 분
- Programmatic data analysis language(Python, R, etc..)를 다룰줄 알거나 관심 있으신 분
- 통계학과/수학과 졸업자",서울.한국,https://www.wanted.co.kr/wd/158676,
코리아포트원,"- B2B 혹은 핀테크 산업에서의 경험과 이해가 있으시면 좋아요. 
- 마트 테이블 설계 경험도 있으시면 좋습니다. 
- 논리력 사고로 다양한 관점에서 문제를 해결해보셨거나, 데이터 분석으로 액션아이템을 제시하고 실험을 설계해 제품을 향상 시킨 경험이 있으시다면 Best예요!",서울.한국,https://www.wanted.co.kr/wd/158470,"전략 기획
전략 분석"
바로팜,• 제약업 경력자,서울.한국,https://www.wanted.co.kr/wd/158443,
라포랩스(퀸잇),"• 모바일 서비스에서 A/B 테스트를 설계하고 운영하는 데에 익숙하신 분
• 비즈니스 시나리오별 시뮬레이션을 통해 실질적인 액션을 제시할 수 있는 분
• 통계학, 금융공학, 예측 모델링 관련 분야를 전공하시거나 해당 분야에 대한 경험이 많은 분
• 다양한 모바일 서비스 데이터 분석 방법(LTV, AARRR, Cohort, Funnel 등)을 통해 문제를 해결해본 경험이 있는 분
• BigQuery Standard SQL 사용 경험이 있는 분",서울.한국,https://www.wanted.co.kr/wd/158332,
드라마앤컴퍼니(리멤버),"• 데이터 관련 학위를 보유하거나 데이터 관련 이론에 충분한 지식을 가지고 계신 분
• 서비스의 사용성과 성장을 위해 빠른 시도로 다양한 가설을 설정하고, 실험하여 직접 서비스를 개선해보신 분
• 채용 업계에 대한 깊은 이해도를 가지고 있으신 분
• Tableau 활용이 익숙하신 분
• 많은 양의 데이터를 효율적으로 핸들링할 수 있으신 분


[채용 프로세스]
• 서류 전형 ＞ 과제 전형 ＞ 팀 면접 ＞ 최종 면접 ＞ 입사

[제출 서류]
• 자유양식의 이력서와 Optional 포트폴리오
• 개인정보 수집 및 이용 동의서 PDF 파일  https://bit.ly/3MvdlMe (여기서 다운받아 주세요)",서울.한국,https://www.wanted.co.kr/wd/157120,
한국모바일결제,"• 대규모 유저, Transaction 기반의 데이터 분석을 경험해보신 분
• 대규모 유저가 사용하는 앱 데이터를 분석하고, 이를 바탕으로 프로덕트를 개선한 경험이 있으신 분
• 퍼널 분석, 코호트 분석, A/B 테스트 등의 방법론을 실무에 적용하여 인사이트를 도출한 경험이 있으신 분
• 다양한 툴이나 분석 방법론에 대해서 새롭게 학습하고 적용해본 성공사례를 갖고 계신 분
• 유저 세그먼트를 구분하고, 이를 바탕으로 앱 데이터를 분석한 경험이 있으신 분
• Tableau, Data Studio 등 BI툴을 활용하여 시각화, 분석 결론이 정리된 리포트를 경영진에게 리포팅할 수 있는 분",서울.한국,https://www.wanted.co.kr/wd/156379,
뉴트리,"• 온라인몰 웹 / 앱 개발 및 서비스기획 경력 보유자
• 건강기능식품 관련 독립몰 개발 및 서비스기획 관련 유경험자
• 사용자 관점 및 비즈니스 이해를 통한 UI/UX 설계가 가능하신 분
• 온라인 커머스 기획 및 운영 유경험자
• 자사 서비스에 대한 운영, 관리 유경험자",서울.한국,https://www.wanted.co.kr/wd/156257,
펫닥,"-전략기획 및 지표 관리 유경험자 (매출, 비용 관리)
 -적극적인 업무 자세 및 문제 해결 능력 보유자
 -사고력 및 분석력을 바탕으로 개선안을 도출하는 능력 보유자
 -계열사 및 본사 사업부간 원활한 의사소통을 위한 커뮤니케이션 능력 보유자  
 -프로젝트 성 업무 유경험자
 -ERP 등 기준 정보 관리 시스템 유경험자",서울.한국,https://www.wanted.co.kr/wd/155940,"Excel
ERP 소프트웨어"
심플리케어바이오,"• 스타트업 근무 경험자

• 식품 산업 경력 보유 또는 이해도가 높은 분

• 식품관련 PM 경력이 있는 분

• 제품 기획에서 출시까지 Whole Chain 유경험자

• 소비자 중심의 사고로 소비자가 선택할 수 있는 차별화된 제품 기획 및 개발 가능한 분",서울.한국,https://www.wanted.co.kr/wd/155497,
피플펀드컴퍼니(PeopleFundCompany),"• 금융기관 CSS 개발 경험이 있는 분
• 머신러닝, 딥러닝 등 인공지능(AI) 관련 지식 및 경험을 보유하신 분
• Basel, IFRS9 관련 실무 지식이 풍부하신 분",서울.한국,https://www.wanted.co.kr/wd/154411,"Slack
IT 운영
IT 관리
Notion"
